Callicebus_cupreus 7.02108
Callicebus_torquatus 6.95655
Aotus_azarai 7.11477
Aotus_lemurinus 6.77308
Aotus_trivirgatus 6.72571
Callimico_goeldii 6.32495
Callithrix_argentata 5.87844
Callithrix_pygmaea 4.76072
Callithrix_flaviceps 6.00635
Callithrix_jacchus 5.73334
Callithrix_penicillata 5.72685
Leontopithecus_rosalia 6.32436
Saguinus_bicolor 6.14204
Saguinus_midas 6.14579
Saguinus_geoffroyi 6.21327
Saguinus_oedipus 5.99396
Saguinus_leucopus 6.19441
Saguinus_imperator 6.09987
Saguinus_labiatus 6.21726
Saguinus_mystax 6.26555
Saguinus_fuscicollis 5.9135
Saguinus_nigricollis 6.01859
Cebus_albifrons 7.83955
Cebus_capucinus 7.86425
Cebus_olivaceus 7.78738
Cebus_apella 7.83538
Saimiri_sciureus 6.40985
Tarsius_bancanus 4.6171
Tarsius_dianae 4.67283
Tarsius_spectrum 5.19073
Tarsius_syrichta 4.7185
Microcebus_coquereli 5.72577
Microcebus_murinus 4.26268
Microcebus_rufus 4.23411
Cheirogaleus_major 5.97686
Cheirogaleus_medius 5.13932
Phaner_furcifer 5.99146
Avahi_laniger 6.99799
Propithecus_diadema 8.74194
Propithecus_tattersalli 8.17329
Propithecus_verreauxi 8.20443
Indri_indri 8.97689
Daubentonia_madagascariensis 7.86723
Eulemur_coronatus 7.23652
Eulemur_fulvus 7.79412
Eulemur_macaco 7.68333
Eulemur_mongoz 7.4183
Eulemur_rubriventer 7.47609
Hapalemur_aureus 7.23706
Hapalemur_griseus 7.09233
Lemur_catta 7.81062
Varecia_variegata 8.14073
Lepilemur_leucopus 6.55108
Lepilemur_mustelinus 6.56948
Lepilemur_ruficaudatus 6.65801
Arctocebus_calabarensis 5.74984
Perodicticus_potto 6.98795
Loris_tardigradus 5.46806
Nycticebus_coucang 6.87337
Nycticebus_pygmaeus 5.72685
Euoticus_elegantulus 5.63479
Galago_moholi 5.19296
Galago_senegalensis 5.14388
Otolemur_crassicaudatus 7.0417
Otolemur_garnettii 6.59486
Galago_alleni 5.66712
Galagoides_demidoff 4.18965
Galagoides_zanzibaricus 4.96981
Cynocephalus_variegatus 6.90776
Ptilocercus_lowii 3.7495
Urogale_everetti 5.85793
Tupaia_glis 5.0689
Tupaia_minor 6.55108
Tupaia_montana 5.64545
Tupaia_tana 6.68085
Addax_nasomaculatus 12.1138
Oryx_dammah 12.0867
Oryx_gazella 12.1808
Oryx_leucoryx 11.7064
Hippotragus_equinus 12.3967
Hippotragus_niger 12.2086
Alcelaphus_buselaphus 11.9184
Sigmoceros_lichtensteinii 11.9382
Connochaetes_gnou 11.7924
Connochaetes_taurinus 12.0107
Damaliscus_hunteri 11.9767
Damaliscus_lunatus 11.7598
Damaliscus_pygargus 11.3445
Ammotragus_lervia 10.9241
Budorcas_taxicolor 12.6182
Ovis_ammon 12.1007
Ovis_aries 10.8198
Ovis_vignei 11.0021
Ovis_canadensis 11.1297
Ovis_dalli 10.9624
Ovis_nivicola 10.8297
Capra_caucasica 10.9151
Capra_cylindricornis 10.8198
Capra_falconeri 10.6213
Capra_hircus 11.0021
Capra_ibex 11.1775
Hemitragus_jemlahicus 10.4688
Pseudois_nayaur 10.7508
Rupicapra_rupicapra 10.1697
Naemorhedus_crispus 10.309
Naemorhedus_goral 10.228
Naemorhedus_sumatraensis 11.3794
Ovibos_moschatus 12.4607
Oreamnos_americanus 11.3187
Pantholops_hodgsonii 10.2219
Aepyceros_melampus 10.633
Ammodorcas_clarkei 10.2577
Antidorcas_marsupialis 10.309
Antilope_cervicapra 10.5321
Gazella_cuvieri 9.76996
Gazella_leptoceros 10.069
Gazella_subgutturosa 10.1464
Gazella_dorcas 9.74009
Gazella_gazella 9.9403
Gazella_spekei 9.90349
Gazella_dama 11.1982
Gazella_soemmerringii 10.5966
Gazella_granti 10.7714
Gazella_rufifrons 10.2036
Gazella_thomsonii 9.69892
Litocranius_walleri 10.6294
Saiga_tatarica 10.5519
Cephalophus_ogilbyi 9.90349
Cephalophus_dorsalis 9.35876
Cephalophus_silvicultor 11.0429
Cephalophus_natalensis 9.21034
Cephalophus_nigrifrons 9.53964
Cephalophus_rufilatus 9.43348
Cephalophus_leucogaster 9.44936
Cephalophus_niger 9.80367
Sylvicapra_grimmia 9.85219
